birth_year,gender,used_time,transportation_type,transportation_num,station_name,getonoff_code,transfer_result,amt
1988,M,2022-08-19 07:07:00,BUS,27,송내역B,A,N,0
1988,M,2022-08-19 07:09:00,SUB,1호선,송내,R,Y,0
1970,F,2022-08-19 07:15:00,BUS,50,성곡파출소,A,Y,0
1967,M,2022-08-19 07:21:00,SUB,1호선,중동,R,N,1250
2004,M,2022-08-19 09:56:00,BUS,013-4,부곡중학교,R,N,910
2004,M,2022-08-19 10:02:00,BUS,013-4,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
2004,M,2022-08-19 10:04:00,SUB,미확인노선,신중동,R,Y,0
1998,M,2022-08-19 14:33:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-08-19 14:55:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
2004,M,2022-08-19 17:06:00,SUB,미확인노선,신중동,A,Y,240
2004,M,2022-08-19 17:12:00,BUS,013-4,농협중앙회,R,Y,190
2004,M,2022-08-19 17:18:00,BUS,013-4,부곡중학교,A,Y,0
1992,M,2022-08-19 18:11:00,SUB,미확인노선,부천시청,R,N,1250
1970,F,2022-08-19 19:45:00,BUS,23-1,춘의역7번출구,R,N,1450
1970,F,2022-08-19 19:46:00,BUS,23-1,공구상가.부천천문과학관,A,N,0
1967,M,2022-08-19 21:47:00,SUB,1호선,중동,A,N,200
1970,F,2022-08-20 07:16:00,BUS,017,화정빌라.대한노인회,R,N,1300
1970,F,2022-08-20 07:19:00,BUS,017,원종동금호어울림,A,N,0
1970,F,2022-08-20 07:23:00,BUS,606,원종종합시장성곡사거리,A,Y,0
1967,M,2022-08-20 07:24:00,SUB,1호선,중동,R,N,1250
1970,F,2022-08-20 12:22:00,BUS,12,춘의역6번출구,R,N,1450
1970,F,2022-08-20 12:23:00,BUS,12,춘의역6번출구,A,N,0
2004,M,2022-08-20 13:18:00,SUB,1호선,부천,R,N,720
1970,F,2022-08-20 16:28:00,BUS,606,부천북부역농협,R,N,1200
1970,F,2022-08-20 16:48:00,BUS,606,원종종합시장성곡사거리,A,N,0
1970,F,2022-08-20 16:50:00,BUS,017-1,오정농협,A,Y,0
2004,M,2022-08-20 16:52:00,SUB,미확인노선,신중동,A,N,160
1970,F,2022-08-20 17:02:00,BUS,017,오정농협,R,Y,0
1970,F,2022-08-20 17:04:00,BUS,017,원종동금호어울림,A,Y,0
1972,M,2022-08-21 09:57:00,SUB,1호선,부천,R,N,1250
1970,F,2022-08-22 07:16:00,BUS,95,화정빌라.대한노인회,R,N,1450
1967,M,2022-08-22 07:20:00,SUB,1호선,중동,R,N,1250
1970,F,2022-08-22 07:28:00,BUS,75,원종종합시장.성곡사거리,A,Y,0
1985,M,2022-08-22 07:55:00,SUB,미확인노선,부천시청,R,N,1250
1985,M,2022-08-22 08:01:00,SUB,미확인노선,춘의,A,N,0
1998,M,2022-08-22 09:25:00,SUB,미확인노선,부천시청,R,N,1250
1991,F,2022-08-22 11:07:00,SUB,미확인노선,춘의,R,N,1250
1963,M,2022-08-22 13:53:00,SUB,미확인노선,신중동,R,N,1250
1976,F,2022-08-22 16:25:00,BUS,3,시민운동장,R,N,1450
1970,F,2022-08-22 18:03:00,BUS,50,도당사거리.도당중학교,A,N,0
1970,F,2022-08-22 18:06:00,BUS,50-1,도당사거리.도당중학교,R,Y,0
1970,F,2022-08-22 18:07:00,BUS,50-1,도당소공원,A,Y,0
1985,M,2022-08-22 19:35:00,SUB,미확인노선,춘의,R,N,1250
1985,M,2022-08-22 19:45:00,SUB,미확인노선,부천시청,A,N,0
2004,M,2022-08-22 21:41:00,BUS,60-1,소사어울마당삼거리,R,N,1010
1967,M,2022-08-22 21:50:00,SUB,1호선,중동,A,N,200
2004,M,2022-08-22 21:52:00,BUS,60-1,부천역남부광장,A,N,0
2004,M,2022-08-22 21:59:00,BUS,6,부천역남부광장,R,Y,0
2004,M,2022-08-22 22:09:00,BUS,6,부곡중학교,A,Y,0
1963,M,2022-08-23 00:11:00,SUB,1호선,송내,A,N,300
1988,M,2022-08-23 07:00:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-08-23 07:07:00,BUS,27,송내역B,A,N,0
1988,M,2022-08-23 07:08:00,SUB,1호선,송내,R,Y,0
1967,M,2022-08-23 07:20:00,SUB,1호선,중동,R,N,1250
1970,F,2022-08-23 07:26:00,BUS,59,도당사거리.도당중학교,R,N,1450
1970,F,2022-08-23 07:31:00,BUS,50,도당사거리.도당중학교,R,N,1450
1970,F,2022-08-23 07:34:00,BUS,50,도당주민지원센터,A,N,0
1994,M,2022-08-23 07:57:00,SUB,미확인노선,신중동,R,N,1250
1990,M,2022-08-23 08:32:00,BUS,80,부천시청역2번출구.현대백화점.이마트,R,N,1250
1990,M,2022-08-23 08:57:00,BUS,80,삼정동중소기업협동화단지,A,N,0
2004,M,2022-08-23 11:22:00,BUS,5-4,부곡중학교,R,N,1010
2004,M,2022-08-23 11:34:00,BUS,5-4,부천역북부,A,N,0
2004,M,2022-08-23 11:37:00,SUB,1호선,부천,R,Y,0
2004,M,2022-08-23 12:20:00,SUB,1호선,시청,A,Y,240
1976,F,2022-08-23 17:13:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1970,F,2022-08-23 18:01:00,BUS,70-2,공구상가.부천천문과학관,R,N,1450
1970,F,2022-08-23 18:05:00,BUS,70-2,도당주민지원센터,A,N,0
1988,M,2022-08-23 18:06:00,SUB,1호선,송내,A,N,200
1988,M,2022-08-23 18:11:00,BUS,27,송내역B,R,Y,200
1988,M,2022-08-23 18:21:00,BUS,27,경남아파트,A,Y,0
1976,F,2022-08-23 20:14:00,BUS,3,KT부천지사,A,N,0
2004,M,2022-08-23 20:28:00,SUB,1호선,부천,A,N,240
2004,M,2022-08-23 20:29:00,BUS,6,부천역남부광장,R,Y,290
2004,M,2022-08-23 20:38:00,BUS,6,부곡중학교,A,Y,0
1967,M,2022-08-23 21:51:00,SUB,1호선,중동,A,N,200
1998,M,2022-08-23 22:57:00,SUB,미확인노선,부천시청,A,N,400
1988,M,2022-08-24 07:00:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-08-24 07:09:00,BUS,27,송내역B,A,N,0
1988,M,2022-08-24 07:10:00,SUB,1호선,송내,R,Y,0
1970,F,2022-08-24 07:17:00,BUS,017,화정빌라.대한노인회,R,N,1300
1967,M,2022-08-24 07:20:00,SUB,1호선,중동,R,N,1250
1970,F,2022-08-24 07:20:00,BUS,017,오정농협,A,N,0
1970,F,2022-08-24 07:32:00,BUS,23,춘의가구거리,A,Y,0
1985,M,2022-08-24 07:50:00,SUB,미확인노선,부천시청,R,N,1250
1985,M,2022-08-24 07:58:00,SUB,미확인노선,춘의,A,N,0
1998,M,2022-08-24 08:38:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-08-24 09:30:00,BUS,3,KT부천지사,R,N,1450
1994,M,2022-08-24 12:10:00,SUB,미확인노선,신중동,R,N,1250
2004,M,2022-08-24 17:43:00,BUS,5-4,부곡중학교,R,N,1010
1992,M,2022-08-24 17:44:00,SUB,미확인노선,부천시청,R,N,1250
2004,M,2022-08-24 17:57:00,BUS,5-4,부천역북부,A,N,0
2004,M,2022-08-24 18:00:00,SUB,1호선,부천,R,Y,0
1985,M,2022-08-24 18:05:00,SUB,미확인노선,춘의,R,N,1250
1985,M,2022-08-24 18:17:00,SUB,미확인노선,부천시청,A,N,0
1994,M,2022-08-24 19:09:00,SUB,미확인노선,신중동,A,N,300
1988,M,2022-08-24 20:46:00,SUB,1호선,송내,A,N,200
1988,M,2022-08-24 20:49:00,BUS,27,송내역B,R,Y,200
1988,M,2022-08-24 20:55:00,BUS,27,경남아파트,A,Y,0
1967,M,2022-08-24 21:44:00,SUB,1호선,중동,A,N,200
2004,M,2022-08-24 22:06:00,SUB,1호선,부천,A,N,320
1994,M,2022-08-24 22:59:00,SUB,미확인노선,부천시청,A,N,100
1992,M,2022-08-25 00:34:00,SUB,미확인노선,부천시청,A,N,400
1988,M,2022-08-25 06:53:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-08-25 07:01:00,BUS,27,송내역B,A,N,0
1988,M,2022-08-25 07:02:00,SUB,1호선,송내,R,Y,0
1970,F,2022-08-25 07:21:00,BUS,95,원종종합시장.성곡사거리,A,N,0
1970,F,2022-08-25 07:39:00,BUS,71,소사역2번출구,R,Y,0
1970,F,2022-08-25 07:40:00,BUS,71,소사역.부천성모병원입구,A,Y,0
1994,M,2022-08-25 07:48:00,SUB,미확인노선,신중동,R,N,1250
2004,M,2022-08-25 11:42:00,BUS,013-4,그린타운앞.유베이스,R,N,910
2004,M,2022-08-25 11:44:00,BUS,013-4,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
2004,M,2022-08-25 11:48:00,SUB,미확인노선,신중동,R,Y,0
2004,M,2022-08-25 14:52:00,SUB,미확인노선,신중동,A,Y,240
2004,M,2022-08-25 14:57:00,BUS,013-4,신중동역3번출구.원미경찰서.롯데백화점,R,Y,190
2004,M,2022-08-25 15:03:00,BUS,013-4,부곡중학교,A,Y,0
1970,F,2022-08-25 18:00:00,BUS,50,춘의역7번출구,R,N,1450
1970,F,2022-08-25 18:11:00,BUS,50,KT북부천지사.365안전교육장,A,N,0
1994,M,2022-08-25 20:40:00,SUB,미확인노선,신중동,A,N,300
1988,M,2022-08-25 20:44:00,SUB,1호선,송내,A,N,200
1988,M,2022-08-25 20:51:00,BUS,27,송내역B,R,Y,200
1988,M,2022-08-25 20:59:00,BUS,27,경남아파트,A,Y,0
1970,F,2022-08-26 07:02:00,BUS,95,원종종합시장.성곡사거리,R,N,1450
1970,F,2022-08-26 07:25:00,BUS,71,소사역2번출구,R,Y,0
1970,F,2022-08-26 07:27:00,BUS,71,소사역.부천성모병원입구,A,Y,0
1994,M,2022-08-26 08:11:00,SUB,미확인노선,부천시청,R,N,1250
1974,F,2022-08-26 11:20:00,BUS,52,부천보건소.건영아파트,R,N,1450
1974,F,2022-08-26 11:29:00,BUS,52,부천시청역5번출구,A,N,0
1976,F,2022-08-26 14:29:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1976,F,2022-08-26 17:40:00,BUS,50,대성병원,R,N,1450
1976,F,2022-08-26 17:49:00,BUS,50,시민운동장.시민회관,A,N,0
1994,M,2022-08-26 19:06:00,SUB,미확인노선,부천시청,A,N,100
1976,F,2022-08-27 05:17:00,BUS,3,부천대입구,R,N,1250
2004,M,2022-08-27 09:44:00,BUS,6,부곡중학교,R,N,1010
2004,M,2022-08-27 09:52:00,BUS,6,부천시청역2번출구.현대백화점.이마트,A,N,0
2004,M,2022-08-27 09:58:00,SUB,미확인노선,부천시청,R,Y,0
2004,M,2022-08-27 18:09:00,SUB,미확인노선,신중동,A,Y,240
1967,M,2022-08-28 11:37:00,SUB,1호선,중동,R,N,1250
2004,M,2022-08-28 12:25:00,SUB,미확인노선,신중동,R,N,720
2004,M,2022-08-28 13:36:00,SUB,미확인노선,부천시청,R,N,720
1967,M,2022-08-28 17:08:00,SUB,1호선,중동,A,N,400
2004,M,2022-08-28 21:12:00,SUB,1호선,부천,A,N,160
2004,M,2022-08-28 21:17:00,BUS,6,부천역남부광장,R,Y,290
2004,M,2022-08-28 21:26:00,BUS,6,부곡중학교,A,Y,0
1967,M,2022-08-29 07:20:00,SUB,1호선,중동,R,N,1250
1994,M,2022-08-29 07:31:00,SUB,미확인노선,신중동,R,N,1250
1994,M,2022-08-29 08:25:00,BUS,80,덕유마을.설악마을,R,N,1250
1994,M,2022-08-29 08:27:00,BUS,80,은하쌍용아파트,A,N,0
1994,M,2022-08-29 08:33:00,SUB,미확인노선,부천시청,R,Y,0
1990,M,2022-08-29 09:35:00,SUB,미확인노선,부천시청,R,N,1250
1990,M,2022-08-29 09:43:00,SUB,미확인노선,신중동,A,N,0
1990,M,2022-08-29 09:59:00,SUB,미확인노선,신중동,R,N,1250
1990,M,2022-08-29 10:07:00,SUB,미확인노선,부천시청,A,N,0
2004,M,2022-08-29 10:24:00,BUS,6,루미아트,R,N,1010
2004,M,2022-08-29 10:34:00,BUS,6,부천역남부광장,A,N,0
1998,M,2022-08-29 11:40:00,SUB,미확인노선,부천시청,R,N,1250
2004,M,2022-08-29 13:08:00,BUS,5-4,부천역북부(기점),R,N,1010
2004,M,2022-08-29 13:19:00,BUS,5-4,부천소방서,A,N,0
1976,F,2022-08-29 14:21:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
2004,M,2022-08-29 17:37:00,BUS,66,기업은행.위브더스테이트5단지,R,N,1010
2004,M,2022-08-29 17:59:00,BUS,66,소사역지하차도,A,N,0
2004,M,2022-08-29 19:41:00,BUS,60-1,소사어울마당삼거리,R,N,1010
1970,F,2022-08-29 19:42:00,BUS,23-1,춘의역7번출구,R,N,1450
1970,F,2022-08-29 19:42:00,BUS,23-1,춘의역7번출구,A,N,0
1970,F,2022-08-29 19:58:00,BUS,017-1,금호빌라,R,Y,0
1970,F,2022-08-29 19:58:00,BUS,017-1,삼하빌라,A,Y,0
2004,M,2022-08-29 20:00:00,BUS,60-1,위브더스테이트5단지,A,N,0
1994,M,2022-08-29 20:30:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-08-29 21:51:00,SUB,1호선,중동,A,N,200
1967,M,2022-08-30 07:19:00,SUB,1호선,중동,R,N,1250
1994,M,2022-08-30 07:56:00,SUB,미확인노선,신중동,R,N,1250
1994,M,2022-08-30 08:15:00,BUS,19,덕유마을.설악마을,R,N,1450
1994,M,2022-08-30 08:17:00,BUS,19,은하쌍용아파트,A,N,0
1994,M,2022-08-30 08:20:00,SUB,미확인노선,부천시청,R,Y,0
2004,M,2022-08-30 09:44:00,BUS,6,부곡중학교,R,N,1010
2004,M,2022-08-30 09:51:00,BUS,6,부천시청역2번출구.현대백화점.이마트,A,N,0
2004,M,2022-08-30 09:53:00,SUB,미확인노선,부천시청,R,Y,0
1976,F,2022-08-30 14:37:00,BUS,3,시민운동장,R,N,1450
1994,M,2022-08-30 19:25:00,SUB,미확인노선,신중동,A,N,300
1970,F,2022-08-30 19:35:00,BUS,23-1,춘의역7번출구,R,N,1450
1970,F,2022-08-30 19:44:00,BUS,23-1,북부도서관,A,N,0
1994,M,2022-08-30 19:55:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-08-30 21:49:00,SUB,1호선,중동,A,N,200
2004,M,2022-08-30 22:11:00,SUB,1호선,부천,A,Y,240
2004,M,2022-08-30 22:14:00,BUS,6,부천역남부광장,R,Y,290
2004,M,2022-08-30 22:21:00,BUS,6,부곡중학교,A,Y,0
1976,F,2022-08-30 23:07:00,BUS,8,대성병원,R,N,1450
1976,F,2022-08-30 23:11:00,BUS,8,KT부천지사,A,N,0
1994,M,2022-08-31 06:25:00,BUS,80,덕유마을.설악마을,R,N,1250
1994,M,2022-08-31 06:27:00,BUS,80,은하쌍용아파트,A,N,0
1994,M,2022-08-31 06:31:00,SUB,미확인노선,부천시청,R,Y,0
1988,M,2022-08-31 06:55:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-08-31 07:01:00,BUS,27,송내역B,A,N,0
1988,M,2022-08-31 07:02:00,SUB,1호선,송내,R,Y,0
1967,M,2022-08-31 07:20:00,SUB,1호선,중동,R,N,1250
1970,F,2022-08-31 07:24:00,BUS,60,KT북부천지사.365안전교육장,R,N,1450
1970,F,2022-08-31 07:25:00,BUS,60,KT북부천지사.365안전교육장,A,N,0
1970,F,2022-08-31 07:35:00,BUS,50,도당사거리.도당중학교,A,Y,0
1994,M,2022-08-31 07:47:00,SUB,미확인노선,신중동,R,N,1250
2004,M,2022-08-31 14:55:00,BUS,013-4,부곡중학교,R,N,910
2004,M,2022-08-31 14:59:00,BUS,013-4,신중동역2번출구.원미경찰서.롯데백화점,A,N,0
2004,M,2022-08-31 15:03:00,SUB,미확인노선,신중동,R,Y,0
1994,M,2022-08-31 15:08:00,SUB,미확인노선,신중동,A,N,300
1976,F,2022-08-31 15:48:00,BUS,3,부천역북부(기점),R,N,1450
1991,F,2022-08-31 15:52:00,BUS,70-2,도당사거리.도당중학교,R,N,1450
1991,F,2022-08-31 15:59:00,BUS,70-2,춘의역6번출구,A,N,0
1988,M,2022-08-31 17:50:00,BUS,16,송내역B,R,N,1450
1970,F,2022-08-31 19:36:00,BUS,70-2,춘의역7번출구,R,N,1450
1970,F,2022-08-31 19:44:00,BUS,70-2,KT북부천지사.365안전교육장,A,N,0
1967,M,2022-08-31 21:54:00,SUB,1호선,중동,A,N,200
2004,M,2022-09-01 00:11:00,SUB,미확인노선,신중동,A,Y,240
1967,M,2022-09-01 07:19:00,SUB,1호선,중동,R,N,1250
1991,F,2022-09-01 15:20:00,SUB,미확인노선,춘의,A,N,100
1970,F,2022-09-01 19:40:00,BUS,661,춘의역,R,N,1200
1970,F,2022-09-01 19:45:00,BUS,661,도당사거리.북중학교,A,N,0
1967,M,2022-09-01 21:48:00,SUB,1호선,중동,A,N,200
1981,F,2022-09-01 22:37:00,BUS,52,신중동역4번출구.롯데백화점,R,N,1450
1981,F,2022-09-01 22:51:00,BUS,52,행복한마을.푸른마을.상일중학교,A,N,0
1988,M,2022-09-02 07:00:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-09-02 07:08:00,BUS,27,송내역B,A,N,0
1988,M,2022-09-02 07:09:00,SUB,1호선,송내,R,Y,0
1967,M,2022-09-02 07:20:00,SUB,1호선,중동,R,N,1250
1994,M,2022-09-02 07:55:00,SUB,미확인노선,신중동,R,N,1250
1981,F,2022-09-02 12:57:00,SUB,미확인노선,상동,R,N,1250
1981,F,2022-09-02 13:09:00,SUB,미확인노선,춘의,A,N,0
1999,M,2022-09-02 13:51:00,BUS,015,KT부천지사사거리,R,N,1300
1999,M,2022-09-02 13:58:00,BUS,015,극동아파트,A,N,0
1976,F,2022-09-02 15:33:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1992,M,2022-09-02 18:07:00,BUS,1302,부천시청역1번출구,R,N,2650
1974,F,2022-09-02 18:07:00,BUS,52,부천보건소.건영아파트,R,N,1450
1974,F,2022-09-02 18:30:00,BUS,52,역곡자치회관입구,A,N,0
1976,F,2022-09-02 18:58:00,BUS,3,부천대입구,A,N,0
1988,M,2022-09-02 21:07:00,SUB,1호선,송내,A,N,200
1988,M,2022-09-02 21:10:00,BUS,27,송내역B,R,Y,200
1988,M,2022-09-02 21:16:00,BUS,27,경남아파트,A,Y,0
1967,M,2022-09-02 21:51:00,SUB,1호선,중동,A,N,200
1994,M,2022-09-02 21:59:00,SUB,미확인노선,신중동,A,N,100
1974,F,2022-09-02 23:53:00,BUS,52,국민은행,R,N,1450
1991,F,2022-09-03 00:04:00,BUS,70-3,내촌사거리,A,N,0
1994,M,2022-09-03 00:52:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-09-03 07:24:00,SUB,1호선,중동,R,N,1250
1970,F,2022-09-03 07:37:00,BUS,95,화정빌라.대한노인회,R,N,1450
1970,F,2022-09-03 07:44:00,BUS,95,오정농협,A,N,0
1970,F,2022-09-03 07:55:00,BUS,75,춘의가구거리,A,Y,0
1991,F,2022-09-03 10:11:00,SUB,미확인노선,춘의,R,N,1250
1970,F,2022-09-03 12:19:00,BUS,50,춘의역6번출구,R,N,1450
1970,F,2022-09-03 12:35:00,BUS,50,중동역,A,N,0
1970,F,2022-09-03 14:24:00,BUS,12-1,중동역,R,N,1450
1970,F,2022-09-03 14:40:00,BUS,12-1,소사종합시장,A,N,0
1991,F,2022-09-03 15:46:00,SUB,미확인노선,춘의,A,N,100
1991,F,2022-09-03 18:22:00,BUS,70-2,대성병원,R,N,1450
1991,F,2022-09-03 18:28:00,BUS,70-2,춘의역7번출구,A,N,0
1991,F,2022-09-03 19:14:00,SUB,미확인노선,춘의,R,N,1250
1967,M,2022-09-03 21:55:00,SUB,1호선,중동,A,N,200
2004,M,2022-09-04 13:35:00,SUB,미확인노선,부천시청,R,N,720
1988,M,2022-09-05 07:00:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-09-05 07:08:00,BUS,27,송내역B,A,N,0
1988,M,2022-09-05 07:09:00,SUB,1호선,송내,R,Y,0
1967,M,2022-09-05 07:21:00,SUB,1호선,중동,R,N,1250
1994,M,2022-09-05 07:46:00,SUB,미확인노선,신중동,R,N,1250
1994,M,2022-09-05 08:27:00,BUS,19,덕유마을.설악마을,R,N,1450
1994,M,2022-09-05 08:29:00,BUS,19,은하쌍용아파트,A,N,0
1981,F,2022-09-05 08:32:00,BUS,33,행복한마을.푸른마을,R,N,1450
1994,M,2022-09-05 08:33:00,SUB,미확인노선,부천시청,R,Y,0
1981,F,2022-09-05 08:39:00,BUS,33,상인초등학교.금강아파트,A,N,0
1991,F,2022-09-05 08:54:00,SUB,미확인노선,춘의,R,N,1250
1999,M,2022-09-05 10:07:00,SUB,1호선,부천,R,N,1250
1999,M,2022-09-05 10:15:00,SUB,1호선,역곡,A,N,0
1999,M,2022-09-05 11:09:00,SUB,1호선,역곡,R,N,1250
1999,M,2022-09-05 11:14:00,SUB,1호선,부천,A,N,0
1999,M,2022-09-05 11:24:00,BUS,015,부천역남부광장,R,Y,50
1999,M,2022-09-05 11:27:00,BUS,015,극동아파트,A,Y,0
1990,M,2022-09-05 14:44:00,BUS,5,신중동행정복지센터.고용노동지청,R,N,1450
1976,F,2022-09-05 14:45:00,BUS,3,시민운동장,R,N,1450
1990,M,2022-09-05 14:48:00,BUS,5,약대주민지원센터.약대초등학교,A,N,0
1990,M,2022-09-05 15:01:00,BUS,5,신흥시장,R,N,1450
1990,M,2022-09-05 15:08:00,BUS,5,한라마을.덕유마을,A,N,0
1981,F,2022-09-05 16:48:00,BUS,33,상인초등학교.금강아파트,R,N,1450
1991,F,2022-09-05 16:53:00,SUB,미확인노선,춘의,A,N,400
1981,F,2022-09-05 16:59:00,BUS,33,행복한마을.푸른마을.상일중학교,A,N,0
1988,M,2022-09-05 17:55:00,SUB,1호선,송내,A,N,200
1988,M,2022-09-05 17:57:00,BUS,27,송내역B,R,Y,200
1988,M,2022-09-05 18:07:00,BUS,27,경남아파트,A,Y,0
1994,M,2022-09-05 19:32:00,SUB,미확인노선,부천시청,A,N,100
1994,M,2022-09-05 19:43:00,SUB,1호선,시청,R,N,1250
1994,M,2022-09-05 20:30:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-09-05 21:55:00,SUB,1호선,중동,A,N,200
1991,F,2022-09-06 06:53:00,BUS,50,도당중학교,R,N,1450
1991,F,2022-09-06 06:55:00,BUS,50,공구상가.부천천문과학관,A,N,0
1988,M,2022-09-06 07:00:00,BUS,27,한국아파트,R,N,1450
1988,M,2022-09-06 07:08:00,BUS,27,송내역B,A,N,0
1988,M,2022-09-06 07:09:00,SUB,1호선,송내,R,Y,0
1967,M,2022-09-06 07:20:00,SUB,1호선,중동,R,N,1250
1994,M,2022-09-06 07:50:00,SUB,미확인노선,신중동,R,N,1250
1994,M,2022-09-06 08:41:00,SUB,미확인노선,부천시청,R,N,1250
1976,F,2022-09-06 15:03:00,BUS,3,중동행정복지센터.시민회관,R,N,1450
1980,F,2022-09-06 16:37:00,BUS,673,오정동경인OBS방송국,A,N,0
1980,F,2022-09-06 17:18:00,BUS,12-1,오정동경인OBS방송국,R,N,1450
1980,F,2022-09-06 17:39:00,BUS,12-1,부천세무서,A,N,0
1980,F,2022-09-06 17:42:00,BUS,70-3,부천세무서,R,Y,0
1980,F,2022-09-06 17:50:00,BUS,70-3,미리내마을,A,Y,0
1988,M,2022-09-06 18:14:00,SUB,1호선,송내,A,N,200
1988,M,2022-09-06 18:20:00,BUS,27,송내역B,R,Y,200
1988,M,2022-09-06 18:29:00,BUS,27,경남아파트,A,Y,0
1994,M,2022-09-06 19:06:00,SUB,미확인노선,부천시청,A,N,100
1994,M,2022-09-06 20:58:00,SUB,미확인노선,신중동,A,N,300
1967,M,2022-09-06 21:55:00,SUB,1호선,중동,A,N,200
1967,M,2022-09-07 07:21:00,SUB,1호선,중동,R,N,1250
1994,M,2022-09-07 08:40:00,SUB,미확인노선,부천시청,R,N,1250
1974,F,2022-09-07 15:33:00,BUS,52,부천보건소.건영아파트,R,N,1450
1974,F,2022-09-07 15:35:00,BUS,52,위브더스테이트5단지,A,N,0
1994,M,2022-09-07 19:54:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-09-07 21:57:00,SUB,1호선,중동,A,N,200
1967,M,2022-09-08 07:21:00,SUB,1호선,중동,R,N,1250
1994,M,2022-09-08 08:28:00,SUB,미확인노선,부천시청,R,N,1250
1991,F,2022-09-08 13:12:00,BUS,23,진영아파트,R,N,1450
1991,F,2022-09-08 13:37:00,BUS,23,춘의역5번출구,A,N,0
1994,M,2022-09-08 19:01:00,SUB,미확인노선,부천시청,A,N,100
1967,M,2022-09-08 21:47:00,SUB,1호선,중동,A,N,200
1967,M,2022-09-09 07:26:00,SUB,1호선,중동,R,N,1250
1991,F,2022-09-09 08:50:00,BUS,50,도당중학교,R,N,1450
1991,F,2022-09-09 08:53:00,BUS,50,춘의역6번출구,A,N,0
1991,F,2022-09-09 09:36:00,BUS,70-2,춘의역6번출구,R,N,1450
1991,F,2022-09-09 09:41:00,BUS,70-2,대성병원,A,N,0
1991,F,2022-09-09 13:00:00,SUB,미확인노선,춘의,R,N,1250
2001,M,2022-09-09 13:22:00,SUB,1호선,역곡,A,N,100
1991,F,2022-09-09 23:20:00,BUS,50-1,도당사거리.도당중학교,A,Y,200
1999,M,2022-09-10 00:14:00,BUS,83,부천역남부광장,R,N,1450
1999,M,2022-09-10 00:37:00,BUS,83,상동역2번출구.홈플러스상동점,A,N,0
1999,M,2022-09-10 09:49:00,BUS,52,부천시청역1번출구,R,N,1450
1999,M,2022-09-10 10:05:00,BUS,52,소사역7번출구.대화아파트,A,N,0
1999,M,2022-09-10 10:16:00,SUB,1호선,소사,R,Y,0
1999,M,2022-09-10 10:30:00,SUB,1호선,역곡,A,Y,0
1967,M,2022-09-10 10:58:00,SUB,1호선,중동,A,N,100
1999,M,2022-09-10 11:22:00,SUB,1호선,역곡,R,N,1250
1999,M,2022-09-10 11:37:00,SUB,1호선,역곡,A,N,0
1980,F,2022-09-11 10:43:00,BUS,12-1,중동역,R,N,1450
1980,F,2022-09-11 11:04:00,BUS,12-1,순천향대학병원.부명고,A,N,0
1967,M,2022-09-11 15:51:00,BUS,6-2,팰리스카운티정문,R,N,1450
1967,M,2022-09-11 16:01:00,BUS,6-2,부천시청역4번출구.현대백화점.경기예고,A,N,0
1967,M,2022-09-11 19:14:00,BUS,12-1,포도마을사거리.현대백화점.이마트,R,N,1450
1967,M,2022-09-11 19:36:00,BUS,12-1,중동역.부천여고,A,N,0
1976,F,2022-09-11 21:12:00,BUS,50,시민운동장,R,N,1450
1976,F,2022-09-11 21:15:00,BUS,50,부천상상거리,A,N,0
